-0.23,0.18,1.01,-14.59,28.99,-27.95,right
-0.14,0.1,0.98,38.88,30.4,-35.71,right
-0.04,0.14,0.97,21.18,26.18,-17.7,right
0.02,0.16,0.96,15.99,17.21,-5.43,right
0.01,0.14,0.98,-6.84,-23.86,1.34,right
-0.11,0.16,1.03,-0.61,-48.1,14.89,right
-0.07,0.21,1.07,28.38,-65.73,37.17,right
-0.07,0.29,1.21,57.19,-69.64,27.59,right
-0.12,0.15,1.17,171.2,-59.39,16.11,right
-0.11,-0.05,0.73,197.33,-73.79,13.98,right
-0.08,-0.1,0.91,66.41,-101.38,48.1,right
-0.07,-0.05,0.91,116.7,-73.85,52.19,right
-0.26,-0.16,0.89,113.77,-58.04,38.33,right
-0.47,-0.22,0.87,115.97,-56.03,37.72,right
-0.53,-0.23,0.89,124.45,-49.38,20.69,right
-0.48,-0.27,0.9,149.9,-23.99,0.73,right
-0.3,-0.27,0.98,201.29,-29.42,19.53,right
-0.3,-0.24,0.96,283.51,-43.27,46.63,right
-0.29,-0.33,0.96,265.62,-54.44,40.16,right
-0.34,-0.45,1.04,224.98,-25.57,15.93,right
-0.03,-0.65,1.58,63.72,38.09,-7.45,right
-0.31,-0.92,1.32,158.57,165.47,24.41,right
-0.76,-0.26,0.37,294.68,269.17,59.81,right
-1.12,-0.42,0.37,5.25,277.95,-20.39,right
-1.46,-0.13,0.39,-371.7,297.06,-224.12,right
1.65,-1.84,0.06,113.46,264.16,-228.52,right
-0.25,-1.13,-0.24,168.09,162.17,-37.72,right
-0.24,-0.88,0.01,9.7,-21.12,52.98,right
-0.64,-0.47,0.74,-95.15,-64.27,45.53,right
-0.35,-0.49,1.0,-32.59,7.57,-39.61,right
0.12,-0.69,0.72,71.78,75.68,-55.48,right
-0.1,-0.67,0.38,85.14,109.56,-45.35,right
-0.3,-0.76,0.18,58.9,43.33,-51.51,right
-0.4,-0.98,0.38,-4.21,-19.84,-43.76,right
-0.18,-0.83,0.66,-90.52,-46.45,-18.01,right
0.01,-0.69,0.8,-54.2,-25.02,-18.31,right
-0.14,-0.84,0.75,-13.24,8.97,-33.14,right
-0.24,-0.96,0.71,-41.2,9.34,-25.27,right
-0.17,-0.83,0.73,-49.8,5.37,29.05,right
0.04,-0.62,0.77,-50.48,15.26,24.78,right
0.03,-0.7,0.71,-44.01,21.12,12.33,right
-0.11,-0.69,0.71,-57.13,9.89,23.99,right
-0.02,-0.48,0.75,-61.58,10.8,18.68,right
0.02,-0.56,0.76,-28.08,10.56,-5.07,right
-0.02,-0.67,0.77,-30.03,12.94,5.74,right
0.03,-0.42,0.73,-25.7,11.41,18.74,right
-0.08,-0.45,0.76,0.55,-2.01,-18.68,right
-0.11,-0.62,0.84,3.05,-8.24,-35.95,right
-0.1,-0.66,0.85,-1.04,-3.91,-26.86,right
-0.06,-0.54,0.74,12.15,-2.08,-16.3,right
-0.08,-0.59,0.75,36.68,-14.89,-18.19,right
-0.05,-0.64,0.75,44.49,-15.14,-2.75,right
-0.15,-0.6,0.75,38.02,-17.21,0.43,right
-0.13,-0.68,0.79,19.1,-12.7,-9.22,right
-0.07,-0.71,0.77,6.04,-10.44,-16.97,right
-0.04,-0.56,0.69,-2.01,-24.11,-24.96,right
-0.19,-0.58,0.87,-4.27,-24.6,-33.81,right
-0.19,-0.65,0.84,12.27,15.62,-41.99,right
-0.14,-0.75,0.61,37.48,16.11,-22.95,right
-0.14,-0.63,0.64,27.59,-6.84,-0.31,right
-0.17,-0.6,0.71,59.08,-22.46,-7.69,right
-0.22,-0.67,0.66,69.89,-27.22,-8.61,right
-0.16,-0.57,0.68,33.81,-27.22,-26.25,right
-0.23,-0.67,0.65,29.3,-27.95,-41.56,right
-0.26,-0.71,0.7,4.88,-14.83,-46.2,right
-0.28,-0.83,0.67,5.98,-1.53,-28.87,right
-0.23,-0.72,0.63,14.4,0.43,-6.59,right
-0.27,-0.75,0.62,22.34,-5.13,-7.2,right
-0.29,-0.76,0.66,31.68,-8.3,2.2,right
-0.27,-0.68,0.62,42.85,-15.26,9.09,right
-0.25,-0.72,0.66,24.48,-8.97,10.01,right
-0.24,-0.69,0.65,3.91,5.0,15.5,right
-0.21,-0.62,0.56,3.91,10.56,6.65,right
-0.2,-0.74,0.6,8.61,-2.81,-18.68,right
-0.19,-0.84,0.6,5.37,-3.66,-12.94,right
-0.23,-0.81,0.62,9.34,-8.0,3.78,right
-0.27,-0.75,0.6,0.98,-4.09,5.98,right
-0.28,-0.72,0.59,0.49,-5.37,4.88,right
-0.29,-0.73,0.6,-1.95,-5.68,3.91,right
-0.28,-0.69,0.61,-5.25,0.18,4.39,right
-0.25,-0.72,0.6,0.85,1.04,-5.92,right
-0.27,-0.7,0.68,-18.25,11.84,-9.4,right
-0.25,-0.68,0.63,-35.58,20.63,-25.09,right
